Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Fantasy/Fairy tales,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Smoking,Alcohol,Healthy eating,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Height,Weight,Number of siblings,Gender,Left - right handed,Education,Only child,Village - town,House - block of flats,BMI
5.0,5.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,5.0,3.0,3.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,5.0,2.0,3.0,3.0,4.0,2.0,5.0,5.0,4.0,5.0,1.0,5.0,2.0,4.0,5.0,5.0,3.0,1.0,5.0,5.0,3.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,24.0,186.0,85.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,24.569314371603653
5.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,5.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,1.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,0.0,5.0,2.0,1.0,2.0,2.0,4.0,4.0,22.0,167.0,70.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,25.099501595611173
5.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,1.0,3.0,1.0,2.0,5.0,3.0,3.0,5.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,2.0,4.0,0.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,20.0,168.0,54.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,19.132653061224488
5.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,5.0,5.0,2.0,1.0,5.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,2.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,0.0,4.0,5.0,2.0,5.0,4.0,5.0,2.0,3.0,5.0,1.0,5.0,2.0,2.0,5.0,3.0,5.0,4.0,5.0,2.0,5.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,5.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,3.0,4.0,5.0,5.0,4.0,5.0,0.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,19.0,167.0,51.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,18.286779733945284
5.0,3.0,4.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,2.0,5.0,5.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,5.0,2.0,5.0,1.0,1.0,4.0,2.0,5.0,1.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,5.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,5.0,2.0,4.0,1.0,5.0,4.0,5.0,4.0,3.0,2.0,1.0,5.0,2.0,5.0,3.0,1.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,1.0,4.0,0.0,1.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,0.0,2.0,5.0,1.0,3.0,3.0,1.0,2.0,20.0,170.0,56.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,19.377162629757784
5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,5.0,3.0,5.0,2.0,2.0,5.0,3.0,2.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,5.0,5.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,5.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,1.0,4.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,22.0,165.0,63.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,23.140495867768596
4.0,5.0,3.0,4.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,2.0,4.0,5.0,2.0,5.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,5.0,2.0,1.0,4.0,2.0,5.0,3.0,5.0,2.0,2.0,5.0,5.0,1.0,4.0,1.0,2.0,0.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,0.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,19.0,163.0,50.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,18.818924310286423
5.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,5.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,5.0,3.0,3.0,5.0,3.0,1.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,5.0,1.0,3.0,5.0,3.0,1.0,5.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,1.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,3.0,2.0,5.0,2.0,5.0,1.0,4.0,3.0,4.0,3.0,5.0,3.0,1.0,2.0,4.0,2.0,5.0,0.0,1.0,3.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,5.0,1.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,3.0,1.0,0.0,3.0,4.0,5.0,3.0,4.0,1.0,5.0,20.0,187.0,80.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,22.87740570219337
5.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,5.0,5.0,2.0,4.0,5.0,5.0,4.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,3.0,5.0,3.0,2.0,2.0,4.0,2.0,5.0,4.0,2.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,2.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,4.0,2.0,5.0,1.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,4.0,3.0,1.0,4.0,3.0,2.0,4.0,19.0,168.0,60.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,21.258503401360546
4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,4.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,5.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,5.0,3.0,2.0,4.0,0.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,0.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,25.0,183.0,87.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,25.978679566424795
4.0,3.0,4.0,1.0,3.0,2.0,3.0,5.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,5.0,2.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,5.0,3.0,2.0,3.0,0.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,22.0,177.0,80.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,25.535446391522232
5.0,5.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0,3.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,3.0,3.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,5.0,0.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,5.0,1.0,4.0,1.0,5.0,5.0,3.0,3.0,0.0,1.0,3.0,1.0,4.0,5.0,1.0,1.0,20.0,158.0,46.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,18.426534209261337
5.0,4.0,2.0,2.0,3.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,1.0,5.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,5.0,4.0,5.0,2.0,3.0,5.0,3.0,5.0,2.0,1.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,1.0,5.0,2.0,4.0,4.0,5.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,5.0,2.0,2.0,3.0,1.0,1.0,5.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,5.0,1.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,4.0,1.0,5.0,4.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,27.0,170.0,70.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,24.22145328719723
5.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,5.0,2.0,3.0,5.0,4.0,4.0,2.0,2.0,5.0,3.0,1.0,5.0,4.0,5.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,1.0,3.0,2.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,2.0,3.0,2.0,5.0,3.0,1.0,1.0,3.0,5.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,5.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,5.0,3.0,3.0,5.0,2.0,3.0,2.0,2.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,20.0,177.0,67.0,5.0,1.0,0.0,3.0,0.0,1.0,0.0,21.38593635289987
5.0,3.0,3.0,3.0,1.0,4.0,5.0,5.0,3.0,1.0,1.0,4.0,3.0,1.0,3.0,3.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,5.0,3.0,5.0,1.0,5.0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,5.0,2.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,5.0,1.0,5.0,1.0,4.0,2.0,5.0,5.0,4.0,3.0,5.0,3.0,1.0,5.0,4.0,1.0,3.0,0.0,1.0,1.0,5.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,3.0,1.0,0.0,3.0,5.0,3.0,5.0,3.0,1.0,3.0,19.0,170.0,72.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,24.913494809688583
5.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,1.0,5.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,5.0,1.0,5.0,3.0,1.0,4.0,3.0,5.0,4.0,1.0,3.0,2.0,5.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,5.0,4.0,3.0,5.0,5.0,2.0,4.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,4.0,5.0,2.0,3.0,1.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,0.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,18.0,173.0,65.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,21.718066089745733
5.0,5.0,1.0,1.0,1.0,5.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,5.0,5.0,1.0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,4.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,5.0,4.0,3.0,3.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,3.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,0.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,21.0,185.0,101.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,29.510591672753836
5.0,5.0,5.0,3.0,1.0,5.0,2.0,5.0,4.0,1.0,2.0,4.0,5.0,2.0,2.0,1.0,3.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,2.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,2.0,5.0,5.0,1.0,5.0,3.0,5.0,4.0,3.0,1.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,1.0,5.0,3.0,4.0,2.0,4.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,5.0,3.0,5.0,3.0,4.0,5.0,1.0,4.0,2.0,2.0,1.0,4.0,5.0,3.0,5.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,5.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,5.0,3.0,4.0,3.0,1.0,2.0,4.0,5.0,4.0,2.0,4.0,3.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,23.0,168.0,60.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,21.258503401360546
5.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,5.0,1.0,2.0,1.0,5.0,5.0,2.0,2.0,4.0,5.0,2.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,3.0,4.0,4.0,0.0,0.0,3.0,2.0,5.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,1.0,3.0,1.0,4.0,2.0,5.0,3.0,1.0,1.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,0.0,3.0,5.0,3.0,1.0,3.0,3.0,2.0,21.0,155.0,46.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,19.146722164412072
4.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,5.0,5.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,5.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,5.0,3.0,5.0,2.0,5.0,3.0,5.0,3.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,3.0,5.0,1.0,1.0,5.0,2.0,2.0,26.0,172.0,62.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,20.9572742022715
5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,5.0,1.0,3.0,4.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,0.0,3.0,5.0,2.0,3.0,5.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,5.0,2.0,5.0,4.0,5.0,3.0,1.0,2.0,4.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,20.0,188.0,80.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,22.634676324128566
